round_id,player_id,hole_id,shot_id,start_coords,end_coords,club,bearing,rating
208,61,1,3,"(51.603303131720246, -0.21927149583939423)","(51.6032487457457, -0.21926380747073862)",SW,276.906606970154,0.398472399008155
208,61,1,4,"(51.6032487457457, -0.21926380747073862)","(51.6030150835332, -0.21922595877847142)",SW,276.61325082775056,0.9989825991377118
209,62,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60471956455507, -0.21978760151865653)",Driver,286.97378621432694,0.2278574828211297
209,62,1,2,"(51.60471956455507, -0.21978760151865653)","(51.603933078666024, -0.21940044785212645)",3-Wood,288.04921002133034,0.21480939178577405
209,62,1,3,"(51.603933078666024, -0.21940044785212645)","(51.60303844016969, -0.21952289839016417)",GW,280.19661517237694,0.686222095611349
209,62,1,4,"(51.60303844016969, -0.21952289839016417)","(51.603022371634225, -0.21922217007085018)",SW,359.66029590476916,0.9992188317889235
210,62,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60459336369314, -0.219743250019658)",Driver,286.97378621432694,0.25594490498222916
210,62,1,2,"(51.60459336369314, -0.219743250019658)","(51.60329319339713, -0.21931010395077535)",3-Wood,287.941773885328,0.6315692474150669
210,62,1,3,"(51.60329319339713, -0.21931010395077535)","(51.60297607690088, -0.21923124417201612)",SW,285.4498903562726,0.9940794580965742
211,62,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60387609986767, -0.21963445835102807)",Driver,286.97378621432694,0.7345244698748965
211,62,1,2,"(51.60387609986767, -0.21963445835102807)","(51.60314082798184, -0.21925934818231058)",SW,295.21491300426743,0.9815711936388285
212,62,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60474812549082, -0.2198192344969827)",3-Wood,286.97378621432694,0.31670899846983325
212,62,1,2,"(51.60474812549082, -0.2198192344969827)","(51.60440859685417, -0.21971566069688114)",3-Wood,288.72230408381404,0.08698480500151634
212,62,1,3,"(51.60440859685417, -0.21971566069688114)","(51.60351445241531, -0.2193056390770268)",6-Iron,289.1519057831391,0.7148207344301144
212,62,1,4,"(51.60351445241531, -0.2193056390770268)","(51.60327325423642, -0.21926780760666126)",SW,277.91457235135886,0.5083941393405376
212,62,1,5,"(51.60327325423642, -0.21926780760666126)","(51.603105154908214, -0.21924697840422566)",SW,276.8900860014379,0.8764752995679281
213,63,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604852101692074, -0.2197852929212176)",Driver,286.97378621432694,0.23217638631436555
213,63,1,2,"(51.604852101692074, -0.2197852929212176)","(51.60410807463828, -0.21955993950622024)",3-Wood,286.741614906729,0.212331944157288
213,63,1,3,"(51.60410807463828, -0.21955993950622024)","(51.60337622226093, -0.21934976251426713)",6-Iron,286.665713207618,0.5373355666369202
213,63,1,4,"(51.60337622226093, -0.21934976251426713)","(51.60324690853584, -0.2193025672162651)",SW,288.03580932450774,0.3637750346575584
213,63,1,5,"(51.60324690853584, -0.2193025672162651)","(51.603065266154466, -0.21926721965069026)",SW,286.7723601861568,0.9344424734279759
214,64,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60546917626114, -0.21985758203398445)",3-Wood,286.97378621432694,0.1307246013264996
214,64,1,2,"(51.60546917626114, -0.21985758203398445)","(51.60473462486981, -0.21963920505915696)",7-Iron,284.26329173578705,0.9279574629427603
214,64,1,3,"(51.60473462486981, -0.21963920505915696)","(51.604139466222314, -0.21936694283799135)",3-Wood,283.2558573183596,0.32381282356844343
214,64,1,4,"(51.604139466222314, -0.21936694283799135)","(51.60380731848683, -0.21944519321634476)",SW,276.60645473936074,0.7781256897375392
214,64,1,5,"(51.60380731848683, -0.21944519321634476)","(51.60320007519045, -0.21910294696900942)",6-Iron,284.96485859052063,0.6810190107095668
214,64,1,6,"(51.60320007519045, -0.21910294696900942)","(51.603055871010035, -0.21922187905693183)",LW,230.15577798164455,0.9511844112456773
215,64,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604668630782136, -0.21972161424014086)",5-Wood,286.97378621432694,0.987357253206722
215,64,1,2,"(51.604668630782136, -0.21972161424014086)","(51.60415941414729, -0.21957248482580696)",3-Wood,286.46787285310836,0.24486723727974347
215,64,1,3,"(51.60415941414729, -0.21957248482580696)","(51.603434744689416, -0.2194935395888244)",3-Wood,286.53336439877796,0.4597294610900833
215,64,1,4,"(51.603434744689416, -0.2194935395888244)","(51.603190965455305, -0.21933734934545826)",LW,302.5783684379638,0.6439437278233896
215,64,1,5,"(51.603190965455305, -0.21933734934545826)","(51.60299721315189, -0.21919899018161)",LW,302.4680310236813,0.9950021469142221
216,65,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60391200860493, -0.2199663911424428)",Driver,286.97378621432694,0.5343530140030537
216,65,1,2,"(51.60391200860493, -0.2199663911424428)","(51.60325692440828, -0.2195851994425056)",8-Iron,309.72012359723186,0.518883385294233
216,65,1,3,"(51.60325692440828, -0.2195851994425056)","(51.60314978657586, -0.219415737713192)",SW,327.52854166292013,0.40860427085251466
216,65,1,4,"(51.60314978657586, -0.219415737713192)","(51.60303781803541, -0.21923977972991252)",SW,327.36633314325815,0.999198272381588
217,65,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604513984186774, -0.21966207803956)",3-Wood,286.97378621432694,0.32569410146867894
217,65,1,2,"(51.604513984186774, -0.21966207803956)","(51.6036038024444, -0.21943460548096572)",6-Iron,285.97358912968343,0.8053725416964752
217,65,1,3,"(51.6036038024444, -0.21943460548096572)","(51.60353554262966, -0.219426363264195)",SW,289.01154001689486,0.1978746860245027
217,65,1,4,"(51.60353554262966, -0.219426363264195)","(51.60309926179395, -0.21913943909100378)",SW,290.56514036100066,0.7387427610637789
217,65,1,5,"(51.60309926179395, -0.21913943909100378)","(51.603003760321144, -0.21928268599101797)",SW,212.06052068902395,0.9953331604974682
218,66,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60410366321269, -0.2195886583883452)",Driver,286.97378621432694,0.9885054054818955
218,66,1,2,"(51.60410366321269, -0.2195886583883452)","(51.60390951741324, -0.2195235533797188)",5-Hybrid,288.13456063913264,0.08009127108551711
218,66,1,3,"(51.60390951741324, -0.2195235533797188)","(51.60320974357188, -0.21934504482475453)",7-Iron,288.04444222515144,0.6795552499721239
218,66,1,4,"(51.60320974357188, -0.21934504482475453)","(51.603019508784804, -0.21924885793786617)",PW,301.45420214224833,0.9993850428392419
219,67,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605077658659695, -0.2199646848275059)",3-Wood,286.97378621432694,0.25442207566412667
219,67,1,2,"(51.605077658659695, -0.2199646848275059)","(51.604481496645064, -0.21975564463196087)",4-Iron,289.56829941201056,0.5527807499169938
219,67,1,3,"(51.604481496645064, -0.21975564463196087)","(51.6037533494888, -0.21919045451971364)",3-Wood,289.6693044831308,0.4785504526865688
219,67,1,4,"(51.6037533494888, -0.21919045451971364)","(51.60300861682133, -0.21920201161882313)",8-Iron,266.1060688386697,0.9897683093603407
220,67,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60460457640354, -0.21959043908622092)",3-Wood,286.97378621432694,0.9767493276986419
220,67,1,2,"(51.60460457640354, -0.21959043908622092)","(51.603580744646024, -0.2191649671125662)",3-Wood,282.6265376325063,0.6760147918181263
220,67,1,3,"(51.603580744646024, -0.2191649671125662)","(51.603117224653936, -0.2192336286169257)",LW,262.22618338494544,0.9579405399974149
221,67,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60481629624504, -0.22007385189367892)",Driver,286.97378621432694,0.3963777693256755
221,67,1,2,"(51.60481629624504, -0.22007385189367892)","(51.60396898677548, -0.21974263330200489)",4-Iron,295.1272216650379,0.6246988711131538
221,67,1,3,"(51.60396898677548, -0.21974263330200489)","(51.60342316189334, -0.21917988238785216)",4-Iron,298.36920775104386,0.6584634681035905
221,67,1,4,"(51.60342316189334, -0.21917988238785216)","(51.60320172460627, -0.2192006314709349)",LW,261.26810312681516,0.7818135640411255
221,67,1,5,"(51.60320172460627, -0.2192006314709349)","(51.60307355561123, -0.21924340725261895)",LW,256.8307883919395,0.9167183385982203
222,67,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60525067574834, -0.21991879346888465)",Driver,286.97378621432694,0.16171771295038875
222,67,1,2,"(51.60525067574834, -0.21991879346888465)","(51.60484537385417, -0.21977991908489608)",4-Iron,287.06401323258564,0.16209448140200547
222,67,1,3,"(51.60484537385417, -0.21977991908489608)","(51.60392741122172, -0.21952393397943135)",3-Wood,286.6442424515301,0.740672617454799
222,67,1,4,"(51.60392741122172, -0.21952393397943135)","(51.6034916398104, -0.2193550587325005)",7-Iron,287.72698364428817,0.46518351096303523
222,67,1,5,"(51.6034916398104, -0.2193550587325005)","(51.603332044435795, -0.21925645080484996)",LW,284.28598934704684,0.6214270245580776
222,67,1,6,"(51.603332044435795, -0.21925645080484996)","(51.60313324391018, -0.21921318718247212)",LW,273.3376436184921,0.8589831020144332
223,67,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60460304128379, -0.21950583939390483)",3-Wood,286.97378621432694,0.7249811287553078
223,67,1,2,"(51.60460304128379, -0.21950583939390483)","(51.603912527610206, -0.21948694670053223)",4-Iron,279.6602387408315,0.6278679973571587
223,67,1,3,"(51.603912527610206, -0.21948694670053223)","(51.60299266957095, -0.21954829431157227)",5-Hybrid,285.79397698875493,0.6709697903843945
223,67,1,4,"(51.60299266957095, -0.21954829431157227)","(51.60297127052136, -0.219320616349192)",LW,8.11854171284051,0.8770119102381018
224,67,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60492043816358, -0.2197161822264969)",3-Wood,286.97378621432694,0.5240909181928579
224,67,1,2,"(51.60492043816358, -0.2197161822264969)","(51.604691536694936, -0.21961147196152891)",4-Iron,284.20889390382706,0.09523410234671084
224,67,1,3,"(51.604691536694936, -0.21961147196152891)","(51.603716512909045, -0.2193918935924761)",3-Wood,282.6777230396361,0.7990692479616819
224,67,1,4,"(51.603716512909045, -0.2193918935924761)","(51.60328107965645, -0.21941428538422006)",8-Iron,282.6578957654898,0.5363331285621147
224,67,1,5,"(51.60328107965645, -0.21941428538422006)","(51.60316815452975, -0.21933590391879434)",LW,305.62163195591455,0.5179728050070458
224,67,1,6,"(51.60316815452975, -0.21933590391879434)","(51.60314658538591, -0.21932932348247652)",LW,306.3436793454774,0.6236420823973409
224,67,1,7,"(51.60314658538591, -0.21932932348247652)","(51.60301962013004, -0.2192673309796139)",LW,309.36289886324306,0.9976734274854853
225,68,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60390817277963, -0.2194493944266539)",Driver,286.97378621432694,0.9878503407458965
225,68,1,2,"(51.60390817277963, -0.2194493944266539)","(51.603639970047944, -0.21938229206339632)",SW,283.55951948923996,0.41517721796362295
225,68,1,3,"(51.603639970047944, -0.21938229206339632)","(51.60312779450213, -0.21924796455404322)",SW,283.3422458158865,0.928192416389926
226,68,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60470860076161, -0.21993309041617531)",3-Wood,286.97378621432694,0.21568243974077894
226,68,1,2,"(51.60470860076161, -0.21993309041617531)","(51.60356102569672, -0.21978744513177487)",5-Iron,292.5399292008243,0.37887317318081104
226,68,1,3,"(51.60356102569672, -0.21978744513177487)","(51.60315488416253, -0.21938545224671213)",SW,316.2793581737919,0.6435106580494561
226,68,1,4,"(51.60315488416253, -0.21938545224671213)","(51.6031173340239, -0.21931827766307588)",SW,321.06710295423096,0.7440886970125189
227,69,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60404901409826, -0.21979645998833977)",Driver,286.97378621432694,0.6998120742000178
227,69,1,2,"(51.60404901409826, -0.21979645998833977)","(51.603368715312435, -0.21927265649321348)",8-Iron,298.8322201503547,0.7496981557902711
227,69,1,3,"(51.603368715312435, -0.21927265649321348)","(51.60312044436431, -0.21933120745424772)",LW,275.7500410608871,0.881183529511034
227,69,1,4,"(51.60312044436431, -0.21933120745424772)","(51.60316163472301, -0.21935491304180985)",LW,317.70252565066613,0.33268449812075723
227,69,1,5,"(51.60316163472301, -0.21935491304180985)","(51.603039310978694, -0.21921693336599576)",LW,312.8115719783453,0.999214256741657
228,69,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604159394526846, -0.21945424381298775)",3-Wood,286.97378621432694,0.7347190546502548
228,69,1,2,"(51.604159394526846, -0.21945424381298775)","(51.60302045280353, -0.21921572761206992)",8-Iron,280.84238637820965,0.9973569643946054
229,70,1,1,"(51.60576426300037, -0.22007174187974488)","(51.604580341560265, -0.21983902117139784)",Driver,286.97378621432694,0.9426296328464641
229,70,1,2,"(51.604580341560265, -0.21983902117139784)","(51.603438555735444, -0.21947545155461864)",3-Wood,291.23479908936133,0.7221392750403149
229,70,1,3,"(51.603438555735444, -0.21947545155461864)","(51.60307245052529, -0.21937873226424448)",LW,300.4519462012181,0.6702719869987548
229,70,1,4,"(51.60307245052529, -0.21937873226424448)","(51.603023905713265, -0.2192029496803439)",LW,345.6485854354941,0.9976857605685886
230,70,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60514607793623, -0.21998691449471938)",3-Wood,286.97378621432694,0.26447529077140536
230,70,1,2,"(51.60514607793623, -0.21998691449471938)","(51.604649699306506, -0.2198632623139068)",7-Iron,289.5178680675396,0.5158755486756239
230,70,1,3,"(51.604649699306506, -0.2198632623139068)","(51.60370866004944, -0.21946627438860195)",3-Wood,291.15113688333383,0.8917761210565536
230,70,1,4,"(51.60370866004944, -0.21946627438860195)","(51.60341863475234, -0.21936653318119304)",9-Iron,288.6708954484831,0.4318510825500201
230,70,1,5,"(51.60341863475234, -0.21936653318119304)","(51.60315660992015, -0.2192087634155292)",LW,288.43653853377725,0.8793099886595407
231,71,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60552948974692, -0.22000636031580706)",Driver,286.97378621432694,0.057683993141167594
231,71,1,2,"(51.60552948974692, -0.22000636031580706)","(51.60405545386056, -0.21950273980737314)",Driver,287.1056947453727,0.9404972563305249
231,71,1,3,"(51.60405545386056, -0.21950273980737314)","(51.603128655277565, -0.21923985524944278)",9-Iron,284.5031068258286,0.9746971078071728
232,71,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60466972425416, -0.2195725314559309)",Driver,286.97378621432694,0.37888791884191725
232,71,1,2,"(51.60466972425416, -0.2195725314559309)","(51.60330185480329, -0.21924984547026602)",3-Hybrid,281.5361454043033,0.9925237909443589
232,71,1,3,"(51.60330185480329, -0.21924984547026602)","(51.6030862873505, -0.2192069785822045)",LW,272.29309291707557,0.9253176211530885
233,71,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60427984960708, -0.2199450028039872)",Driver,286.97378621432694,0.5906382273896281
233,71,1,2,"(51.60427984960708, -0.2199450028039872)","(51.60323438173609, -0.21891451884058466)",3-Hybrid,299.5861845252779,0.6231229736359805
233,71,1,3,"(51.60323438173609, -0.21891451884058466)","(51.60307356693441, -0.21917391468301514)",LW,211.3250397713592,0.9130693352418648
234,71,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60423753991119, -0.21961167013079358)",Driver,286.97378621432694,0.9629089748497764
234,71,1,2,"(51.60423753991119, -0.21961167013079358)","(51.60320909817471, -0.21926173867047455)",PW,287.2321563422331,0.9907919688581737
234,71,1,3,"(51.60320909817471, -0.21926173867047455)","(51.60307975003789, -0.21920790530833342)",LW,277.44106401559577,0.9168399955699691
235,71,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60426684707547, -0.21970425129325752)",3-Wood,286.97378621432694,0.971376793743401
235,71,1,2,"(51.60426684707547, -0.21970425129325752)","(51.60363584614108, -0.219359487325657)",PW,290.7086667308507,0.5928964152775085
235,71,1,3,"(51.60363584614108, -0.219359487325657)","(51.603107295127906, -0.2192425685447653)",LW,281.35042991578365,0.9458496202912309
236,72,1,1,"(51.60576426300037, -0.22007174187974488)","(51.60497194119654, -0.22008056320849384)",3-Wood,286.97378621432694,0.5135866325181799
236,72,1,2,"(51.60497194119654, -0.22008056320849384)","(51.60410709701166, -0.21965587894817068)",7-Iron,293.4974498257271,0.9634881075208
236,72,1,3,"(51.60410709701166, -0.21965587894817068)","(51.603420119751696, -0.21931003077001707)",3-Wood,291.26951818482024,0.729149092323802
236,72,1,4,"(51.603420119751696, -0.21931003077001707)","(51.603261975898214, -0.21925062379355356)",LW,280.4637650555168,0.6928829801856369
236,72,1,5,"(51.603261975898214, -0.21925062379355356)","(51.603137780743225, -0.21925329044830408)",LW,272.8961085705379,0.8031717362184853
237,72,1,1,"(51.60576426300037, -0.22007174187974488)","(51.605167378944145, -0.21974398235295647)",3-Wood,286.97378621432694,0.43547610971325534
237,72,1,2,"(51.605167378944145, -0.21974398235295647)","(51.6045465725792, -0.21979430022726376)",7-Iron,283.3279696317468,0.5396569725669066
